date,total_vaccinations,people_vaccinated,people_fully_vaccinated,source_url,media_url,text
2021-04-22,308071.0,,,https://twitter.com/MoHCCZim/status/1385323812556836864,https://pbs.twimg.com/media/EzmopaLXsAE4F5e.jpg,"COVID-19 update: As at 22 April 2021, Zimbabwe had 38 018 confirmed cases, including 35 073 recoveries and 1 555 deaths. To date, a total of 308 071 people have been vaccinated against COVID-19. https://t.co/5ZS9lbobtj"
2021-04-23,319732.0,,,https://twitter.com/MoHCCZim/status/1385677011000168449,https://pbs.twimg.com/media/Ezrp3zJWQAk1LIe.jpg,"COVID-19 update: As at 23 April 2021, Zimbabwe had 38 045 confirmed cases, including 35 094 recoveries and 1 556 deaths. To date, a total of 319 732 people have been vaccinated against COVID-19. https://t.co/43XpLQB9Gx"
2021-04-24,324488.0,,,https://twitter.com/MoHCCZim/status/1386047507919261698,https://pbs.twimg.com/media/Ezw6pXyWYAQwnQd.jpg,"COVID-19 update: As at 24 April 2021, Zimbabwe had 38 064 confirmed cases, including 35 101 recoveries and 1 556 deaths. To date, a total of 324 488 people have been vaccinated against COVID-19. https://t.co/FZkWGdv4aw"
2021-04-25,336600.0,,,https://twitter.com/MoHCCZim/status/1386397700908781574,https://pbs.twimg.com/media/Ez15VxCXMAAtCld.jpg,"COVID-19 update: As at 25 April 2021, Zimbabwe had 38 086 confirmed cases, including 35 123 recoveries and 1 557 deaths. To date, a total of 336 600 people have been vaccinated against COVID-19. https://t.co/sxqBYDScy2"
2021-04-26,353834.0,,,https://twitter.com/MoHCCZim/status/1386771081223184389,https://pbs.twimg.com/media/Ez7MwvrXMAciBGR.jpg,"COVID-19 update: As at 26 April 2021, Zimbabwe had 38 102 confirmed cases, including 35 149 recoveries and 1 560 deaths. To date, a total of 353 834 people have been vaccinated against COVID-19. https://t.co/7fIgcHAfyJ"
2021-04-27,370676.0,,,https://twitter.com/MoHCCZim/status/1387135728996519936,https://pbs.twimg.com/media/E0AYj2VWEAguEu2.jpg,"COVID-19 update: As at 27 April 2021, Zimbabwe had 38 164 confirmed cases, including 35 480 recoveries and 1 565 deaths. To date,  a total of 370 676 people have been vaccinated against COVID-19. https://t.co/fXy7tmALJw"
2021-04-28,388021.0,,,https://twitter.com/MoHCCZim/status/1387503885955256325,https://pbs.twimg.com/media/E0Fnaq7WQAMcG3F.jpg,"COVID-19 update: As at 28 April 2021, Zimbabwe had 38 191 confirmed cases, including 35 517 recoveries and  1 565 deaths. To date, a total of 388 021 people have been vaccinated against COVID-19. https://t.co/Htc5xr1c6R"
2021-04-29,400771.0,,,https://twitter.com/MoHCCZim/status/1387855290758955009,https://pbs.twimg.com/media/E0Km_Z8WQAIRWFL.jpg,"COVID-19 update: As at 29 April 2021, Zimbabwe had 38 235 confirmed cases, including 35 594 recoveries and 1 567 deaths. To date, a total of 400 771 people have been vaccinated against COVID-19. https://t.co/dRddWmAzYp"
2021-04-29,400771.0,,,https://twitter.com/MoHCCZim/status/1387855358157283328,https://pbs.twimg.com/media/E0Km_Z8WQAIRWFL.jpg,"COVID-19 update: As at 29 April 2021, Zimbabwe had 38 235 confirmed cases, including 35 594 recoveries and 1 567 deaths. To date, a total of 400 771 people have been vaccinated against COVID-19. https://t.co/D8ec1zWUO1"
2021-04-30,414735.0,,,https://twitter.com/MoHCCZim/status/1388250400084668426,https://pbs.twimg.com/media/E0QOXiHXMAYUeDW.jpg,"COVID-19 update: As at 30 April 2021, Zimbabwe had 38 257 confirmed cases, including 35 612 recoveries and 1 567 deaths. To date, a total of 414 735 people have been vaccinated against COVID-19. https://t.co/FVyO9lDmd0"
