location,date,vaccine,total_vaccinations
Luxembourg,2021-06-18,Oxford/AstraZeneca,85739
Luxembourg,2021-06-18,Pfizer/BioNTech,317420
Luxembourg,2021-06-25,Johnson&Johnson,26687
Luxembourg,2021-06-25,Moderna,48469
Luxembourg,2021-06-25,Oxford/AstraZeneca,87617
Luxembourg,2021-06-25,Pfizer/BioNTech,345321
Luxembourg,2021-07-02,Johnson&Johnson,28233
Luxembourg,2021-07-02,Moderna,54413
Luxembourg,2021-07-02,Oxford/AstraZeneca,98313
Luxembourg,2021-07-02,Pfizer/BioNTech,376028
Luxembourg,2021-07-09,Johnson&Johnson,28666
Luxembourg,2021-07-09,Moderna,56462
Luxembourg,2021-07-09,Oxford/AstraZeneca,102175
Luxembourg,2021-07-09,Pfizer/BioNTech,398105
Luxembourg,2021-07-16,Johnson&Johnson,30944
Luxembourg,2021-07-16,Moderna,57926
Luxembourg,2021-07-16,Oxford/AstraZeneca,102897
Luxembourg,2021-07-16,Pfizer/BioNTech,424569
Luxembourg,2021-07-23,Johnson&Johnson,31752
Luxembourg,2021-07-23,Moderna,60826
Luxembourg,2021-07-23,Oxford/AstraZeneca,103026
Luxembourg,2021-07-23,Pfizer/BioNTech,449683
Luxembourg,2021-07-30,Johnson&Johnson,32684
Luxembourg,2021-07-30,Moderna,66194
Luxembourg,2021-07-30,Oxford/AstraZeneca,104644
Luxembourg,2021-07-30,Pfizer/BioNTech,466214
Luxembourg,2021-08-06,Johnson&Johnson,32804
Luxembourg,2021-08-06,Moderna,66284
Luxembourg,2021-08-06,Oxford/AstraZeneca,104743
Luxembourg,2021-08-06,Pfizer/BioNTech,469551
