location,date,vaccine,total_vaccinations
Chile,2021-02-22,Pfizer/BioNTech,125474
Chile,2021-02-22,Sinovac,2891893
Chile,2021-02-23,Pfizer/BioNTech,150321
Chile,2021-02-23,Sinovac,2961323
Chile,2021-02-24,Pfizer/BioNTech,178836
Chile,2021-02-24,Sinovac,3019099
Chile,2021-02-25,Pfizer/BioNTech,212539
Chile,2021-02-25,Sinovac,3071481
Chile,2021-02-26,Pfizer/BioNTech,242249
Chile,2021-02-26,Sinovac,3119994
Chile,2021-02-27,Pfizer/BioNTech,248508
Chile,2021-02-27,Sinovac,3123712
Chile,2021-02-28,Pfizer/BioNTech,248510
Chile,2021-02-28,Sinovac,3124065
Chile,2021-03-01,Pfizer/BioNTech,263352
Chile,2021-03-01,Sinovac,3246757
Chile,2021-03-02,Pfizer/BioNTech,294187
Chile,2021-03-02,Sinovac,3387253
Chile,2021-03-03,Pfizer/BioNTech,312689
Chile,2021-03-03,Sinovac,3680637
Chile,2021-03-04,Pfizer/BioNTech,321745
Chile,2021-03-04,Sinovac,3982081
Chile,2021-03-05,Pfizer/BioNTech,327482
Chile,2021-03-05,Sinovac,4274172
Chile,2021-03-06,Pfizer/BioNTech,327826
Chile,2021-03-06,Sinovac,4307597
Chile,2021-03-07,Pfizer/BioNTech,327932
Chile,2021-03-07,Sinovac,4315450
Chile,2021-03-08,Pfizer/BioNTech,340464
Chile,2021-03-08,Sinovac,4653491
Chile,2021-03-09,Pfizer/BioNTech,377960
Chile,2021-03-09,Sinovac,4992464
Chile,2021-03-10,Pfizer/BioNTech,419491
Chile,2021-03-10,Sinovac,5352139
Chile,2021-03-11,Pfizer/BioNTech,465182
Chile,2021-03-11,Sinovac,5723360
Chile,2021-03-12,Pfizer/BioNTech,482522
Chile,2021-03-12,Sinovac,6080312
Chile,2021-03-13,Pfizer/BioNTech,483075
Chile,2021-03-13,Sinovac,6130184
Chile,2021-03-14,Pfizer/BioNTech,483075
Chile,2021-03-14,Sinovac,6136764
Chile,2021-03-15,Pfizer/BioNTech,506821
Chile,2021-03-15,Sinovac,6543109
Chile,2021-03-16,Pfizer/BioNTech,560020
Chile,2021-03-16,Sinovac,6899651
Chile,2021-03-17,Pfizer/BioNTech,615038
Chile,2021-03-17,Sinovac,7211423
Chile,2021-03-18,Pfizer/BioNTech,663739
Chile,2021-03-18,Sinovac,7496748
Chile,2021-03-19,Pfizer/BioNTech,682888
Chile,2021-03-19,Sinovac,7768152
Chile,2021-03-20,Pfizer/BioNTech,684741
Chile,2021-03-20,Sinovac,7800426
Chile,2021-03-21,Pfizer/BioNTech,684742
Chile,2021-03-21,Sinovac,7804445
Chile,2021-03-22,Pfizer/BioNTech,717928
Chile,2021-03-22,Sinovac,8037095
Chile,2021-03-23,Pfizer/BioNTech,774467
Chile,2021-03-23,Sinovac,8217990
Chile,2021-03-24,Pfizer/BioNTech,825867
Chile,2021-03-24,Sinovac,8384155
Chile,2021-03-25,Pfizer/BioNTech,879400
Chile,2021-03-25,Sinovac,8542280
Chile,2021-03-26,Pfizer/BioNTech,917121
Chile,2021-03-26,Sinovac,8721382
Chile,2021-03-27,Pfizer/BioNTech,919110
Chile,2021-03-27,Sinovac,8734999
Chile,2021-03-28,Pfizer/BioNTech,919110
Chile,2021-03-28,Sinovac,8736389
Chile,2021-03-29,Pfizer/BioNTech,940612
Chile,2021-03-29,Sinovac,8981098
Chile,2021-03-30,Pfizer/BioNTech,997263
Chile,2021-03-30,Sinovac,9202246
Chile,2021-03-31,Pfizer/BioNTech,1042805
Chile,2021-03-31,Sinovac,9436347
Chile,2021-04-01,Pfizer/BioNTech,1066054
Chile,2021-04-01,Sinovac,9715831
Chile,2021-04-02,Pfizer/BioNTech,1066277
Chile,2021-04-02,Sinovac,9722624
Chile,2021-04-03,Pfizer/BioNTech,1066465
Chile,2021-04-03,Sinovac,9725653
Chile,2021-04-04,Pfizer/BioNTech,1066466
Chile,2021-04-04,Sinovac,9726767
Chile,2021-04-05,Pfizer/BioNTech,1097065
Chile,2021-04-05,Sinovac,9980313
Chile,2021-04-06,Pfizer/BioNTech,1179048
Chile,2021-04-06,Sinovac,10137298
Chile,2021-04-07,Pfizer/BioNTech,1267648
Chile,2021-04-07,Sinovac,10281234
Chile,2021-04-08,Pfizer/BioNTech,1345283
Chile,2021-04-08,Sinovac,10442433
Chile,2021-04-09,Pfizer/BioNTech,1393933
Chile,2021-04-09,Sinovac,10612051
Chile,2021-04-10,Pfizer/BioNTech,1401659
Chile,2021-04-10,Sinovac,10630233
Chile,2021-04-11,Pfizer/BioNTech,1402156
Chile,2021-04-11,Sinovac,10632180
Chile,2021-04-12,Pfizer/BioNTech,1466243
Chile,2021-04-12,Sinovac,10804285
Chile,2021-04-13,Pfizer/BioNTech,1553459
Chile,2021-04-13,Sinovac,10951173
Chile,2021-04-14,Pfizer/BioNTech,1641741
Chile,2021-04-14,Sinovac,11090992
Chile,2021-04-15,Pfizer/BioNTech,1708096
Chile,2021-04-15,Sinovac,11230047
Chile,2021-04-16,Pfizer/BioNTech,1755117
Chile,2021-04-16,Sinovac,11373341
Chile,2021-04-17,Pfizer/BioNTech,1760878
Chile,2021-04-17,Sinovac,11389726
Chile,2021-04-18,Pfizer/BioNTech,1761531
Chile,2021-04-18,Sinovac,11391682
Chile,2021-04-19,Pfizer/BioNTech,1782821
Chile,2021-04-19,Sinovac,11562334
Chile,2021-04-20,Pfizer/BioNTech,1823800
Chile,2021-04-20,Sinovac,11706941
Chile,2021-04-21,Pfizer/BioNTech,1868198
Chile,2021-04-21,Sinovac,11838257
Chile,2021-04-22,Pfizer/BioNTech,1914033
Chile,2021-04-22,Sinovac,11991580
Chile,2021-04-23,Pfizer/BioNTech,1942256
Chile,2021-04-23,Sinovac,12146021
Chile,2021-04-24,Pfizer/BioNTech,1944564
Chile,2021-04-24,Sinovac,12161270
Chile,2021-04-25,Pfizer/BioNTech,1944565
Chile,2021-04-25,Sinovac,12162302
Chile,2021-04-26,Pfizer/BioNTech,1988943
Chile,2021-04-26,Sinovac,12313487
Chile,2021-04-27,Pfizer/BioNTech,2051571
Chile,2021-04-27,Sinovac,12421030
Chile,2021-04-28,Oxford/AstraZeneca,3604
Chile,2021-04-28,Pfizer/BioNTech,2105532
Chile,2021-04-28,Sinovac,12531440
Chile,2021-04-29,Oxford/AstraZeneca,10146
Chile,2021-04-29,Pfizer/BioNTech,2137432
Chile,2021-04-29,Sinovac,12647584
Chile,2021-04-30,Oxford/AstraZeneca,23872
Chile,2021-04-30,Pfizer/BioNTech,2167941
Chile,2021-04-30,Sinovac,12690526
Chile,2021-05-01,Oxford/AstraZeneca,24159
Chile,2021-05-01,Pfizer/BioNTech,2169076
Chile,2021-05-01,Sinovac,12691352
Chile,2021-05-02,Oxford/AstraZeneca,24341
Chile,2021-05-02,Pfizer/BioNTech,2169466
Chile,2021-05-02,Sinovac,12692201
Chile,2021-05-03,Oxford/AstraZeneca,44445
Chile,2021-05-03,Pfizer/BioNTech,2192791
Chile,2021-05-03,Sinovac,12799780
Chile,2021-05-04,Oxford/AstraZeneca,61210
Chile,2021-05-04,Pfizer/BioNTech,2238152
Chile,2021-05-04,Sinovac,12906359
Chile,2021-05-05,Oxford/AstraZeneca,71033
Chile,2021-05-05,Pfizer/BioNTech,2285958
Chile,2021-05-05,Sinovac,13022890
Chile,2021-05-06,Oxford/AstraZeneca,78248
Chile,2021-05-06,Pfizer/BioNTech,2326111
Chile,2021-05-06,Sinovac,13132822
Chile,2021-05-07,Oxford/AstraZeneca,82395
Chile,2021-05-07,Pfizer/BioNTech,2359069
Chile,2021-05-07,Sinovac,13242344
Chile,2021-05-08,Oxford/AstraZeneca,83065
Chile,2021-05-08,Pfizer/BioNTech,2364656
Chile,2021-05-08,Sinovac,13261475
Chile,2021-05-09,Oxford/AstraZeneca,83135
Chile,2021-05-09,Pfizer/BioNTech,2364719
Chile,2021-05-09,Sinovac,13262740
Chile,2021-05-10,Oxford/AstraZeneca,86087
Chile,2021-05-10,Pfizer/BioNTech,2403547
Chile,2021-05-10,Sinovac,13393748
Chile,2021-05-11,Oxford/AstraZeneca,88066
Chile,2021-05-11,Pfizer/BioNTech,2468618
Chile,2021-05-11,Sinovac,13517953
Chile,2021-05-12,Oxford/AstraZeneca,89733
Chile,2021-05-12,Pfizer/BioNTech,2527011
Chile,2021-05-12,Sinovac,13639523
Chile,2021-05-13,Oxford/AstraZeneca,90289
Chile,2021-05-13,Pfizer/BioNTech,2573936
Chile,2021-05-13,Sinovac,13747813
Chile,2021-05-14,Oxford/AstraZeneca,90500
Chile,2021-05-14,Pfizer/BioNTech,2616386
Chile,2021-05-14,Sinovac,13856978
Czechia,2020-12-27,Pfizer/BioNTech,1252
Czechia,2020-12-28,Pfizer/BioNTech,3549
Czechia,2020-12-29,Pfizer/BioNTech,6994
Czechia,2020-12-30,Pfizer/BioNTech,10469
Czechia,2020-12-31,Pfizer/BioNTech,11775
Czechia,2021-01-01,Pfizer/BioNTech,12036
Czechia,2021-01-02,Pfizer/BioNTech,13303
Czechia,2021-01-03,Pfizer/BioNTech,14218
Czechia,2021-01-04,Pfizer/BioNTech,17788
Czechia,2021-01-05,Pfizer/BioNTech,22280
Czechia,2021-01-06,Pfizer/BioNTech,28095
Czechia,2021-01-07,Pfizer/BioNTech,36036
Czechia,2021-01-08,Pfizer/BioNTech,45965
Czechia,2021-01-09,Pfizer/BioNTech,47978
Czechia,2021-01-10,Pfizer/BioNTech,49728
Czechia,2021-01-11,Pfizer/BioNTech,59516
Czechia,2021-01-12,Pfizer/BioNTech,72868
Czechia,2021-01-13,Pfizer/BioNTech,86343
Czechia,2021-01-14,Moderna,1224
Czechia,2021-01-14,Pfizer/BioNTech,100275
Czechia,2021-01-15,Moderna,1980
Czechia,2021-01-15,Pfizer/BioNTech,113453
Czechia,2021-01-16,Moderna,2307
Czechia,2021-01-16,Pfizer/BioNTech,116501
Czechia,2021-01-17,Moderna,2396
Czechia,2021-01-17,Pfizer/BioNTech,119641
Czechia,2021-01-18,Moderna,2573
Czechia,2021-01-18,Pfizer/BioNTech,133720
Czechia,2021-01-19,Moderna,3347
Czechia,2021-01-19,Pfizer/BioNTech,148145
Czechia,2021-01-20,Moderna,4925
Czechia,2021-01-20,Pfizer/BioNTech,162742
Czechia,2021-01-21,Moderna,5882
Czechia,2021-01-21,Pfizer/BioNTech,179049
Czechia,2021-01-22,Moderna,6077
Czechia,2021-01-22,Pfizer/BioNTech,194625
Czechia,2021-01-23,Moderna,6117
Czechia,2021-01-23,Pfizer/BioNTech,198728
Czechia,2021-01-24,Moderna,6241
Czechia,2021-01-24,Pfizer/BioNTech,201710
Czechia,2021-01-25,Moderna,6438
Czechia,2021-01-25,Pfizer/BioNTech,214056
Czechia,2021-01-26,Moderna,6711
Czechia,2021-01-26,Pfizer/BioNTech,228231
Czechia,2021-01-27,Moderna,7013
Czechia,2021-01-27,Pfizer/BioNTech,241404
Czechia,2021-01-28,Moderna,7132
Czechia,2021-01-28,Pfizer/BioNTech,254396
Czechia,2021-01-29,Moderna,7283
Czechia,2021-01-29,Pfizer/BioNTech,268229
Czechia,2021-01-30,Moderna,7285
Czechia,2021-01-30,Pfizer/BioNTech,270027
Czechia,2021-01-31,Pfizer/BioNTech,271897
Czechia,2021-02-01,Moderna,7540
Czechia,2021-02-01,Pfizer/BioNTech,283459
Czechia,2021-02-02,Moderna,7867
Czechia,2021-02-02,Pfizer/BioNTech,297419
Czechia,2021-02-03,Moderna,8593
Czechia,2021-02-03,Pfizer/BioNTech,312021
Czechia,2021-02-04,Moderna,9729
Czechia,2021-02-04,Pfizer/BioNTech,328664
Czechia,2021-02-05,Moderna,10917
Czechia,2021-02-05,Pfizer/BioNTech,343527
Czechia,2021-02-06,Moderna,11175
Czechia,2021-02-06,Pfizer/BioNTech,346439
Czechia,2021-02-07,Moderna,11438
Czechia,2021-02-07,Pfizer/BioNTech,349496
Czechia,2021-02-08,Moderna,12343
Czechia,2021-02-08,Pfizer/BioNTech,363945
Czechia,2021-02-09,Moderna,13994
Czechia,2021-02-09,Oxford/AstraZeneca,2
Czechia,2021-02-09,Pfizer/BioNTech,379244
Czechia,2021-02-10,Moderna,15736
Czechia,2021-02-10,Pfizer/BioNTech,396135
Czechia,2021-02-11,Moderna,19102
Czechia,2021-02-11,Oxford/AstraZeneca,235
Czechia,2021-02-11,Pfizer/BioNTech,414915
Czechia,2021-02-12,Moderna,21334
Czechia,2021-02-12,Oxford/AstraZeneca,628
Czechia,2021-02-12,Pfizer/BioNTech,433622
Czechia,2021-02-13,Moderna,21816
Czechia,2021-02-13,Oxford/AstraZeneca,1058
Czechia,2021-02-13,Pfizer/BioNTech,437246
Czechia,2021-02-14,Moderna,22064
Czechia,2021-02-14,Oxford/AstraZeneca,1261
Czechia,2021-02-14,Pfizer/BioNTech,439149
Czechia,2021-02-15,Moderna,23457
Czechia,2021-02-15,Oxford/AstraZeneca,2006
Czechia,2021-02-15,Pfizer/BioNTech,452654
Czechia,2021-02-16,Moderna,25925
Czechia,2021-02-16,Oxford/AstraZeneca,3126
Czechia,2021-02-16,Pfizer/BioNTech,466688
Czechia,2021-02-17,Moderna,28655
Czechia,2021-02-17,Oxford/AstraZeneca,5169
Czechia,2021-02-17,Pfizer/BioNTech,479814
Czechia,2021-02-18,Moderna,31003
Czechia,2021-02-18,Oxford/AstraZeneca,7155
Czechia,2021-02-18,Pfizer/BioNTech,495716
Czechia,2021-02-19,Moderna,32387
Czechia,2021-02-19,Oxford/AstraZeneca,8861
Czechia,2021-02-19,Pfizer/BioNTech,511597
Czechia,2021-02-20,Moderna,32390
Czechia,2021-02-20,Oxford/AstraZeneca,9498
Czechia,2021-02-20,Pfizer/BioNTech,514044
Czechia,2021-02-21,Moderna,32490
Czechia,2021-02-21,Oxford/AstraZeneca,9687
Czechia,2021-02-21,Pfizer/BioNTech,515784
Czechia,2021-02-22,Moderna,33488
Czechia,2021-02-22,Oxford/AstraZeneca,11290
Czechia,2021-02-22,Pfizer/BioNTech,529233
Czechia,2021-02-23,Moderna,34269
Czechia,2021-02-23,Oxford/AstraZeneca,14010
Czechia,2021-02-23,Pfizer/BioNTech,545500
Czechia,2021-02-24,Moderna,35597
Czechia,2021-02-24,Oxford/AstraZeneca,16923
Czechia,2021-02-24,Pfizer/BioNTech,561018
Czechia,2021-02-25,Moderna,36773
Czechia,2021-02-25,Oxford/AstraZeneca,21223
Czechia,2021-02-25,Pfizer/BioNTech,578923
Czechia,2021-02-26,Moderna,37609
Czechia,2021-02-26,Oxford/AstraZeneca,24523
Czechia,2021-02-26,Pfizer/BioNTech,596134
Czechia,2021-02-27,Moderna,37780
Czechia,2021-02-27,Oxford/AstraZeneca,25138
Czechia,2021-02-27,Pfizer/BioNTech,598826
Czechia,2021-02-28,Moderna,37973
Czechia,2021-02-28,Oxford/AstraZeneca,25600
Czechia,2021-02-28,Pfizer/BioNTech,601045
Czechia,2021-03-01,Moderna,39569
Czechia,2021-03-01,Oxford/AstraZeneca,29515
Czechia,2021-03-01,Pfizer/BioNTech,618184
Czechia,2021-03-02,Moderna,41431
Czechia,2021-03-02,Oxford/AstraZeneca,38627
Czechia,2021-03-02,Pfizer/BioNTech,637543
Czechia,2021-03-03,Moderna,45132
Czechia,2021-03-03,Oxford/AstraZeneca,48093
Czechia,2021-03-03,Pfizer/BioNTech,659203
Czechia,2021-03-04,Moderna,49862
Czechia,2021-03-04,Oxford/AstraZeneca,57188
Czechia,2021-03-04,Pfizer/BioNTech,682843
Czechia,2021-03-05,Moderna,53460
Czechia,2021-03-05,Oxford/AstraZeneca,65383
Czechia,2021-03-05,Pfizer/BioNTech,704903
Czechia,2021-03-06,Moderna,54855
Czechia,2021-03-06,Oxford/AstraZeneca,69750
Czechia,2021-03-06,Pfizer/BioNTech,711936
Czechia,2021-03-07,Moderna,56136
Czechia,2021-03-07,Oxford/AstraZeneca,73902
Czechia,2021-03-07,Pfizer/BioNTech,718684
Czechia,2021-03-08,Moderna,59207
Czechia,2021-03-08,Oxford/AstraZeneca,81683
Czechia,2021-03-08,Pfizer/BioNTech,742112
Czechia,2021-03-09,Moderna,64510
Czechia,2021-03-09,Oxford/AstraZeneca,92693
Czechia,2021-03-09,Pfizer/BioNTech,768100
Czechia,2021-03-10,Moderna,69474
Czechia,2021-03-10,Oxford/AstraZeneca,103364
Czechia,2021-03-10,Pfizer/BioNTech,800255
Czechia,2021-03-11,Moderna,73743
Czechia,2021-03-11,Oxford/AstraZeneca,114907
Czechia,2021-03-11,Pfizer/BioNTech,837123
Czechia,2021-03-12,Moderna,79160
Czechia,2021-03-12,Oxford/AstraZeneca,126964
Czechia,2021-03-12,Pfizer/BioNTech,866398
Czechia,2021-03-13,Moderna,80446
Czechia,2021-03-13,Oxford/AstraZeneca,129920
Czechia,2021-03-13,Pfizer/BioNTech,880401
Czechia,2021-03-14,Moderna,81579
Czechia,2021-03-14,Oxford/AstraZeneca,130822
Czechia,2021-03-14,Pfizer/BioNTech,891519
Czechia,2021-03-15,Moderna,88353
Czechia,2021-03-15,Oxford/AstraZeneca,138792
Czechia,2021-03-15,Pfizer/BioNTech,913581
Czechia,2021-03-16,Moderna,97533
Czechia,2021-03-16,Oxford/AstraZeneca,147329
Czechia,2021-03-16,Pfizer/BioNTech,944876
Czechia,2021-03-17,Moderna,105245
Czechia,2021-03-17,Oxford/AstraZeneca,156181
Czechia,2021-03-17,Pfizer/BioNTech,975907
Czechia,2021-03-18,Moderna,112373
Czechia,2021-03-18,Oxford/AstraZeneca,165262
Czechia,2021-03-18,Pfizer/BioNTech,1009576
Czechia,2021-03-19,Moderna,118415
Czechia,2021-03-19,Oxford/AstraZeneca,173853
Czechia,2021-03-19,Pfizer/BioNTech,1042466
Czechia,2021-03-20,Moderna,119552
Czechia,2021-03-20,Oxford/AstraZeneca,176227
Czechia,2021-03-20,Pfizer/BioNTech,1055920
Czechia,2021-03-21,Moderna,119867
Czechia,2021-03-21,Oxford/AstraZeneca,176680
Czechia,2021-03-21,Pfizer/BioNTech,1064016
Czechia,2021-03-22,Moderna,124140
Czechia,2021-03-22,Oxford/AstraZeneca,183414
Czechia,2021-03-22,Pfizer/BioNTech,1089448
Czechia,2021-03-23,Moderna,127986
Czechia,2021-03-23,Oxford/AstraZeneca,190917
Czechia,2021-03-23,Pfizer/BioNTech,1117596
Czechia,2021-03-24,Moderna,132130
Czechia,2021-03-24,Oxford/AstraZeneca,198494
Czechia,2021-03-24,Pfizer/BioNTech,1147997
Czechia,2021-03-25,Moderna,136169
Czechia,2021-03-25,Oxford/AstraZeneca,205891
Czechia,2021-03-25,Pfizer/BioNTech,1180387
Czechia,2021-03-26,Moderna,138700
Czechia,2021-03-26,Oxford/AstraZeneca,211442
Czechia,2021-03-26,Pfizer/BioNTech,1214190
Czechia,2021-03-27,Moderna,139938
Czechia,2021-03-27,Oxford/AstraZeneca,212276
Czechia,2021-03-27,Pfizer/BioNTech,1225262
Czechia,2021-03-28,Moderna,141483
Czechia,2021-03-28,Oxford/AstraZeneca,212369
Czechia,2021-03-28,Pfizer/BioNTech,1233206
Czechia,2021-03-29,Moderna,147457
Czechia,2021-03-29,Oxford/AstraZeneca,216074
Czechia,2021-03-29,Pfizer/BioNTech,1262933
Czechia,2021-03-30,Moderna,156274
Czechia,2021-03-30,Oxford/AstraZeneca,221339
Czechia,2021-03-30,Pfizer/BioNTech,1295314
Czechia,2021-03-31,Moderna,167230
Czechia,2021-03-31,Oxford/AstraZeneca,226234
Czechia,2021-03-31,Pfizer/BioNTech,1329212
Czechia,2021-04-01,Moderna,177899
Czechia,2021-04-01,Oxford/AstraZeneca,230653
Czechia,2021-04-01,Pfizer/BioNTech,1371246
Czechia,2021-04-02,Moderna,180426
Czechia,2021-04-02,Oxford/AstraZeneca,231154
Czechia,2021-04-02,Pfizer/BioNTech,1387646
Czechia,2021-04-03,Moderna,182124
Czechia,2021-04-03,Oxford/AstraZeneca,231331
Czechia,2021-04-03,Pfizer/BioNTech,1400165
Czechia,2021-04-04,Moderna,183327
Czechia,2021-04-04,Oxford/AstraZeneca,231332
Czechia,2021-04-04,Pfizer/BioNTech,1410151
Czechia,2021-04-05,Moderna,184720
Czechia,2021-04-05,Oxford/AstraZeneca,231399
Czechia,2021-04-05,Pfizer/BioNTech,1418120
Czechia,2021-04-06,Moderna,193139
Czechia,2021-04-06,Oxford/AstraZeneca,234323
Czechia,2021-04-06,Pfizer/BioNTech,1451820
Czechia,2021-04-07,Moderna,201448
Czechia,2021-04-07,Oxford/AstraZeneca,242196
Czechia,2021-04-07,Pfizer/BioNTech,1480740
Czechia,2021-04-08,Moderna,207620
Czechia,2021-04-08,Oxford/AstraZeneca,253271
Czechia,2021-04-08,Pfizer/BioNTech,1532095
Czechia,2021-04-09,Moderna,215140
Czechia,2021-04-09,Oxford/AstraZeneca,264203
Czechia,2021-04-09,Pfizer/BioNTech,1581887
Czechia,2021-04-10,Moderna,216698
Czechia,2021-04-10,Oxford/AstraZeneca,267663
Czechia,2021-04-10,Pfizer/BioNTech,1607303
Czechia,2021-04-11,Moderna,217836
Czechia,2021-04-11,Oxford/AstraZeneca,268153
Czechia,2021-04-11,Pfizer/BioNTech,1625308
Czechia,2021-04-12,Moderna,226309
Czechia,2021-04-12,Oxford/AstraZeneca,276675
Czechia,2021-04-12,Pfizer/BioNTech,1670471
Czechia,2021-04-13,Moderna,236823
Czechia,2021-04-13,Oxford/AstraZeneca,285850
Czechia,2021-04-13,Pfizer/BioNTech,1712012
Czechia,2021-04-14,Moderna,247150
Czechia,2021-04-14,Oxford/AstraZeneca,295693
Czechia,2021-04-14,Pfizer/BioNTech,1757232
Czechia,2021-04-15,Moderna,256478
Czechia,2021-04-15,Oxford/AstraZeneca,304629
Czechia,2021-04-15,Pfizer/BioNTech,1811620
Czechia,2021-04-16,Moderna,266353
Czechia,2021-04-16,Oxford/AstraZeneca,311185
Czechia,2021-04-16,Pfizer/BioNTech,1864745
Czechia,2021-04-17,Moderna,268705
Czechia,2021-04-17,Oxford/AstraZeneca,311791
Czechia,2021-04-17,Pfizer/BioNTech,1887219
Czechia,2021-04-18,Moderna,269581
Czechia,2021-04-18,Oxford/AstraZeneca,311932
Czechia,2021-04-18,Pfizer/BioNTech,1904018
Czechia,2021-04-19,Moderna,276455
Czechia,2021-04-19,Oxford/AstraZeneca,317336
Czechia,2021-04-19,Pfizer/BioNTech,1950473
Czechia,2021-04-20,Moderna,283183
Czechia,2021-04-20,Oxford/AstraZeneca,323896
Czechia,2021-04-20,Pfizer/BioNTech,1994670
Czechia,2021-04-21,Moderna,288517
Czechia,2021-04-21,Oxford/AstraZeneca,331200
Czechia,2021-04-21,Pfizer/BioNTech,2043198
Czechia,2021-04-22,Johnson&Johnson,28
Czechia,2021-04-22,Moderna,294371
Czechia,2021-04-22,Oxford/AstraZeneca,339066
Czechia,2021-04-22,Pfizer/BioNTech,2100519
Czechia,2021-04-23,Johnson&Johnson,248
Czechia,2021-04-23,Moderna,298215
Czechia,2021-04-23,Oxford/AstraZeneca,345124
Czechia,2021-04-23,Pfizer/BioNTech,2151472
Czechia,2021-04-24,Johnson&Johnson,260
Czechia,2021-04-24,Moderna,299030
Czechia,2021-04-24,Oxford/AstraZeneca,345785
Czechia,2021-04-24,Pfizer/BioNTech,2172709
Czechia,2021-04-25,Johnson&Johnson,276
Czechia,2021-04-25,Moderna,300485
Czechia,2021-04-25,Oxford/AstraZeneca,345958
Czechia,2021-04-25,Pfizer/BioNTech,2189492
Czechia,2021-04-26,Johnson&Johnson,817
Czechia,2021-04-26,Moderna,304693
Czechia,2021-04-26,Oxford/AstraZeneca,351391
Czechia,2021-04-26,Pfizer/BioNTech,2235153
Czechia,2021-04-27,Johnson&Johnson,1749
