location,date,vaccine,source_url,total_vaccinations,people_vaccinated,people_fully_vaccinated
British Virgin Islands,2021-05-21,Oxford/AstraZeneca,https://covid19.who.int/,15031,11255,3776
British Virgin Islands,2021-05-28,Oxford/AstraZeneca,https://covid19.who.int/,16302,11553,4749
British Virgin Islands,2021-06-11,Oxford/AstraZeneca,https://covid19.who.int/,19534,12245,7289
British Virgin Islands,2021-06-18,Oxford/AstraZeneca,https://covid19.who.int/,20278,12405,7873
British Virgin Islands,2021-06-25,Oxford/AstraZeneca,https://covid19.who.int/,21403,12562,8841
British Virgin Islands,2021-07-02,Oxford/AstraZeneca,https://covid19.who.int/,22247,12993,9254
British Virgin Islands,2021-07-09,Oxford/AstraZeneca,https://covid19.who.int/,22837,13439,9398
British Virgin Islands,2021-07-16,Oxford/AstraZeneca,https://covid19.who.int/,24112,13999,10113
British Virgin Islands,2021-07-23,Oxford/AstraZeneca,https://covid19.who.int/,26501,15620,10881
British Virgin Islands,2021-07-30,Oxford/AstraZeneca,https://covid19.who.int/,27883,16445,11438
British Virgin Islands,2021-08-06,"Johnson&Johnson, Oxford/AstraZeneca",https://covid19.who.int/,28777,16590,
