location,date,vaccine,source_url,total_vaccinations,people_vaccinated,people_fully_vaccinated
Mali,2021-03-30,Oxford/AstraZeneca,http://www.sante.gov.ml/index.php/actualites/item/6060-vaccin-contre-covid-19-643-personnes-vaccinees-aucun-effet-indesirable-signale,0,0,0
Mali,2021-04-02,Oxford/AstraZeneca,http://www.sante.gov.ml/index.php/actualites/item/6060-vaccin-contre-covid-19-643-personnes-vaccinees-aucun-effet-indesirable-signale,643,643,0
Mali,2021-04-12,Oxford/AstraZeneca,https://www.facebook.com/msdsmali1/posts/2952891231607042,26226,26226,0
Mali,2021-04-25,Oxford/AstraZeneca,https://www.facebook.com/msdsmali1/posts/2963098517252980,49903,49903,0
Mali,2021-05-14,Oxford/AstraZeneca,https://www.facebook.com/msdsmali1/posts/2977833035779528,84280,71216,13064
Mali,2021-05-21,Oxford/AstraZeneca,https://covid19.who.int/region/afro/country/ml,87525,72440,15085
Mali,2021-05-26,Oxford/AstraZeneca,https://covid19.who.int,110140,83549,26591
Mali,2021-05-31,Oxford/AstraZeneca,https://covid19.who.int/,127042,93580,33462
Mali,2021-06-08,Oxford/AstraZeneca,https://covid19.who.int/,152430,111439,40991
Mali,2021-06-10,Oxford/AstraZeneca,https://covid19.who.int/,157129,115048,42081
Mali,2021-06-14,Oxford/AstraZeneca,https://covid19.who.int/,163218,121077,42141
Mali,2021-06-20,Oxford/AstraZeneca,https://covid19.who.int/,176038,130574,45464
